1.6,-0.5,-0.8,-0.836673
1.6,-0.4,-0.64,-0.671393
1.6,-0.3,-0.48,-0.503956
1.6,-0.2,-0.32,-0.334946
1.6,-0.1,-0.16,-0.164959
1.6,6.38378e-16,1.02141e-15,0.00539342
1.6,0.1,0.16,0.175496
1.6,0.2,0.32,0.344736
1.6,0.3,0.48,0.512506
1.6,0.4,0.64,0.678217
1.6,0.5,0.8,0.841298
1.6,0.6,0.96,1.0012
1.6,0.7,1.12,1.15742
1.6,0.8,1.28,1.30947
1.6,0.9,1.44,1.45691
1.6,1,1.6,1.59934
1.6,1.1,1.76,1.7364
1.6,1.2,1.92,1.86778
1.6,1.3,2.08,1.9932
1.6,1.4,2.24,2.11244
1.6,1.5,2.4,2.2253
1.6,1.6,2.56,2.33164
1.6,1.7,2.72,2.43134
1.6,1.8,2.88,2.52434
1.6,1.9,3.04,2.61057
1.7,-2,-3.4,-2.88258
1.7,-1.9,-3.23,-2.79212
1.7,-1.8,-3.06,-2.69485
1.7,-1.7,-2.89,-2.59079
1.7,-1.6,-2.72,-2.48
1.7,-1.5,-2.55,-2.36257
1.7,-1.4,-2.38,-2.23864
1.7,-1.3,-2.21,-2.10838
1.7,-1.2,-2.04,-1.97199
1.7,-1.1,-1.87,-1.82973
1.7,-1,-1.7,-1.6819
1.7,-0.9,-1.53,-1.52886
1.7,-0.8,-1.36,-1.37099
1.7,-0.7,-1.19,-1.20873
1.7,-0.6,-1.02,-1.04255
1.7,-0.5,-0.85,-0.872982
1.7,-0.4,-0.68,-0.70057
1.7,-0.3,-0.51,-0.5259
1.7,-0.2,-0.34,-0.349581
1.7,-0.1,-0.17,-0.17224
1.7,6.38378e-16,1.08524e-15,0.00548228
1.7,0.1,0.17,0.18294
1.7,0.2,0.34,0.35949
1.7,0.3,0.51,0.534498
1.7,0.4,0.68,0.707344
1.7,0.5,0.85,0.877431
1.7,0.6,1.02,1.04419
1.7,0.7,1.19,1.20709
1.7,0.8,1.36,1.36563
1.7,0.9,1.53,1.51935
1.7,1,1.7,1.66784
1.7,1.1,1.87,1.81074
1.7,1.2,2.04,1.94771
1.7,1.3,2.21,2.07848
1.7,1.4,2.38,2.20283
1.7,1.5,2.55,2.32055
1.7,1.6,2.72,2.43151
1.7,1.7,2.89,2.5356
1.7,1.8,3.06,2.63273
1.7,1.9,3.23,2.72289
1.8,-2,-3.6,-2.99447
1.8,-1.9,-3.42,-2.90026
1.8,-1.8,-3.24,-2.79904
1.8,-1.7,-3.06,-2.69082
1.8,-1.6,-2.88,-2.57567
1.8,-1.5,-2.7,-2.45366
1.8,-1.4,-2.52,-2.32493
1.8,-1.3,-2.34,-2.18964
1.8,-1.2,-2.16,-2.04801
1.8,-1.1,-1.98,-1.90029
1.8,-1,-1.8,-1.7468
1.8,-0.9,-1.62,-1.5879
1.8,-0.8,-1.44,-1.42397
1.8,-0.7,-1.26,-1.25548
1.8,-0.6,-1.08,-1.08292
1.8,-0.5,-0.9,-0.906823
1.8,-0.4,-0.72,-0.727768
1.8,-0.3,-0.54,-0.546361
1.8,-0.2,-0.36,-0.363237
1.8,-0.1,-0.18,-0.179051
1.8,6.38378e-16,1.14908e-15,0.00553037
1.8,0.1,0.18,0.189833
1.8,0.2,0.36,0.373186
1.8,0.3,0.54,0.554928
1.8,0.4,0.72,0.734414
1.8,0.5,0.9,0.911025
1.8,0.6,1.08,1.08417
1.8,0.7,1.26,1.25329
1.8,0.8,1.44,1.41788
1.8,0.9,1.62,1.57746
1.8,1,1.8,1.73161
1.8,1.1,1.98,1.87995
1.8,1.2,2.16,2.02216
1.8,1.3,2.34,2.15795
1.8,1.4,2.52,2.28708
1.8,1.5,2.7,2.40938
1.8,1.6,2.88,2.5247
1.8,1.7,3.06,2.63293
1.8,1.8,3.24,2.734
1.8,1.9,3.42,2.82789
1.9,-2,-3.8,-3.09873
1.9,-1.9,-3.61,-3.00095
1.9,-1.8,-3.42,-2.89598
1.9,-1.7,-3.23,-2.78384
1.9,-1.6,-3.04,-2.66456
1.9,-1.5,-2.85,-2.53824
1.9,-1.4,-2.66,-2.40501
1.9,-1.3,-2.47,-2.26502
1.9,-1.2,-2.28,-2.11849
1.9,-1.1,-2.09,-1.9657
1.9,-1,-1.9,-1.80694
1.9,-0.9,-1.71,-1.64258
1.9,-0.8,-1.52,-1.47303
1.9,-0.7,-1.33,-1.29877
1.9,-0.6,-1.14,-1.12029
1.9,-0.5,-0.95,-0.938148
1.9,-0.4,-0.76,-0.752946
1.9,-0.3,-0.57,-0.56531
1.9,-0.2,-0.38,-0.375895
1.9,-0.1,-0.19,-0.185382
1.9,6.38378e-16,1.21292e-15,0.00553709
1.9,0.1,0.19,0.196164
1.9,0.2,0.38,0.385803
1.9,0.3,0.57,0.573768
1.9,0.4,0.76,0.759391
1.9,0.5,0.95,0.942032
1.9,0.6,1.14,1.12108
1.9,0.7,1.33,1.29597
1.9,0.8,1.52,1.46616
1.9,0.9,1.71,1.63117
1.9,1,1.9,1.79057
1.9,1.1,2.09,1.94398
1.9,1.2,2.28,2.09106
1.9,1.3,2.47,2.23153
1.9,1.4,2.66,2.36516
1.9,1.5,2.85,2.49175
1.9,1.6,3.04,2.61116
1.9,1.7,3.23,2.72331
1.9,1.8,3.42,2.82811
1.9,1.9,3.61,2.92556
